Hbb-bs,Hbb-bs,1.00E-24,2.83E-23,1.50E-01,-6.67E+00,6.45E+04,4.30E+05
Gm32051,Gm32051,1.08E-24,3.06E-23,8.22E+00,8.22E+00,1.95E+02,2.37E+01
Smoc1,Smoc1,1.14E-24,3.22E-23,5.94E+00,5.94E+00,8.89E+02,1.50E+02
Erfe,Erfe,1.31E-24,3.69E-23,7.28E+00,7.28E+00,4.58E+02,6.29E+01
Tmem86b,Tmem86b,1.48E-24,4.16E-23,3.80E-01,-2.63E+00,1.55E+02,4.08E+02
Osbpl8,Osbpl8,1.48E-24,4.16E-23,5.90E-01,-1.69E+00,2.54E+03,4.31E+03
Gid8,Gid8,1.71E-24,4.79E-23,5.54E-01,-1.81E+00,1.10E+03,1.99E+03
Btnl9,Btnl9,1.76E-24,4.92E-23,2.63E+00,2.63E+00,1.07E+03,4.06E+02
Spag5,Spag5,1.87E-24,5.21E-23,4.29E-01,-2.33E+00,9.85E+02,2.30E+03
Cav1,Cav1,1.91E-24,5.30E-23,1.68E+01,1.68E+01,9.09E+02,5.39E+01
Kif11,Kif11,1.95E-24,5.41E-23,4.55E-01,-2.20E+00,2.25E+03,4.95E+03
Ralgds,Ralgds,2.17E-24,6.01E-23,3.25E+00,3.25E+00,1.39E+03,4.27E+02
Aqp7,Aqp7,2.20E-24,6.07E-23,3.33E+01,3.33E+01,2.76E+02,8.29E+00
Dpp4,Dpp4,2.35E-24,6.47E-23,2.85E-01,-3.51E+00,1.13E+02,3.96E+02
Hba-a1,Hba-a1,2.70E-24,7.42E-23,1.59E-01,-6.31E+00,5.94E+04,3.75E+05
Car4,Car4,3.03E-24,8.32E-23,6.79E+01,6.79E+01,1.17E+02,1.73E+00
H2ac12,H2ac12,3.07E-24,8.40E-23,3.30E-01,-3.03E+00,3.20E+03,9.71E+03
Col4a1,Col4a1,3.49E-24,9.53E-23,6.93E+00,6.93E+00,8.08E+03,1.17E+03
A930006K02Rik,A930006K02Rik,4.22E-24,1.15E-22,2.64E-01,-3.78E+00,3.81E+01,1.44E+02
5830448L01Rik,5830448L01Rik,4.31E-24,1.17E-22,2.95E-01,-3.39E+00,7.04E+01,2.39E+02
Pnpla2,Pnpla2,4.35E-24,1.18E-22,3.46E+00,3.46E+00,4.39E+03,1.27E+03
Bcar1,Bcar1,4.90E-24,1.33E-22,2.75E+00,2.75E+00,4.43E+02,1.61E+02
Peg10,Peg10,4.98E-24,1.35E-22,3.56E+00,3.56E+00,3.26E+02,9.16E+01
Eif4enif1,Eif4enif1,5.01E-24,1.35E-22,6.46E-01,-1.55E+00,1.43E+03,2.22E+03
Trf,Trf,5.84E-24,1.57E-22,6.43E+00,6.43E+00,1.79E+04,2.79E+03
Mis18bp1,Mis18bp1,6.00E-24,1.61E-22,4.64E-01,-2.16E+00,5.03E+02,1.08E+03
Odf2,Odf2,7.32E-24,1.96E-22,6.21E-01,-1.61E+00,1.74E+03,2.81E+03
Plin1,Plin1,8.10E-24,2.17E-22,1.27E+02,1.27E+02,2.44E+03,1.93E+01
Numa1,Numa1,8.60E-24,2.30E-22,5.93E-01,-1.69E+00,4.56E+03,7.69E+03
Pabpc1,Pabpc1,8.63E-24,2.30E-22,4.56E-01,-2.19E+00,2.05E+04,4.49E+04
Kif22,Kif22,8.81E-24,2.35E-22,4.43E-01,-2.26E+00,1.01E+03,2.29E+03
Jakmip1,Jakmip1,8.92E-24,2.37E-22,2.63E-01,-3.80E+00,7.59E+01,2.88E+02
Mvp,Mvp,9.33E-24,2.47E-22,1.52E+00,1.52E+00,1.53E+03,1.01E+03
C1qtnf6,C1qtnf6,1.09E-23,2.87E-22,3.75E+00,3.75E+00,3.76E+02,1.00E+02
Aff4,Aff4,1.25E-23,3.30E-22,1.37E+00,1.37E+00,3.55E+03,2.59E+03
Ncapd2,Ncapd2,1.38E-23,3.65E-22,4.58E-01,-2.18E+00,4.12E+03,8.99E+03
Trim35,Trim35,1.53E-23,4.02E-22,1.50E+00,1.50E+00,1.61E+03,1.07E+03
Scrn3,Scrn3,1.65E-23,4.33E-22,4.15E-01,-2.41E+00,2.73E+02,6.57E+02
Cdh1,Cdh1,1.68E-23,4.39E-22,2.09E-01,-4.78E+00,3.85E+01,1.84E+02
Urod,Urod,1.72E-23,4.51E-22,3.09E-01,-3.24E+00,1.13E+03,3.67E+03
