Sap130,Sap130,2.03E-01,4.11E-01,8.53E-01,-1.17E+00,1.69E+02,1.98E+02,
Cygb,Cygb,2.04E-01,4.12E-01,1.24E+00,1.24E+00,1.88E+03,1.51E+03,
Hmgcs2,Hmgcs2,2.04E-01,4.12E-01,7.92E-01,-1.26E+00,4.90E+02,6.19E+02,
Gm6263,Gm6263,2.04E-01,4.12E-01,1.31E+00,1.31E+00,4.99E+01,3.82E+01,
Fgfr1op2,Fgfr1op2,2.04E-01,4.13E-01,9.04E-01,-1.11E+00,1.40E+03,1.55E+03,
Psma8,Psma8,2.04E-01,4.13E-01,1.76E+00,1.76E+00,2.58E+01,1.47E+01,
Dsel,Dsel,2.04E-01,4.13E-01,1.28E+00,1.28E+00,6.62E+01,5.18E+01,
Mfap1b,Mfap1b,2.04E-01,4.13E-01,8.94E-01,-1.12E+00,1.30E+03,1.45E+03,
Mtres1,Mtres1,2.04E-01,4.13E-01,8.53E-01,-1.17E+00,2.54E+03,2.98E+03,
Ccdc93,Ccdc93,2.04E-01,4.13E-01,1.16E+00,1.16E+00,2.46E+02,2.12E+02,
Tmem208,Tmem208,2.05E-01,4.13E-01,9.01E-01,-1.11E+00,9.35E+02,1.04E+03,
Mus81,Mus81,2.05E-01,4.13E-01,8.69E-01,-1.15E+00,6.90E+02,7.94E+02,
Pyroxd2,Pyroxd2,2.05E-01,4.13E-01,1.42E+00,1.42E+00,3.92E+01,2.76E+01,
Fgf12,Fgf12,2.05E-01,4.13E-01,3.67E+00,3.67E+00,7.34E+02,2.00E+02,
C130023A14Rik,C130023A14Rik,2.05E-01,4.13E-01,7.52E-01,-1.33E+00,8.09E+01,1.08E+02,
Zfp866,Zfp866,2.05E-01,4.13E-01,8.51E-01,-1.17E+00,1.96E+02,2.30E+02,
Actg-ps1,Actg-ps1,2.05E-01,4.13E-01,1.29E+00,1.29E+00,1.05E+02,8.14E+01,
Sec14l5,Sec14l5,2.05E-01,4.13E-01,7.12E-01,-1.40E+00,4.59E+01,6.44E+01,
Chmp5,Chmp5,2.05E-01,4.14E-01,1.10E+00,1.10E+00,1.73E+03,1.57E+03,
Lemd2,Lemd2,2.05E-01,4.14E-01,8.14E-01,-1.23E+00,1.75E+02,2.15E+02,
Pde8b,Pde8b,2.05E-01,4.14E-01,1.31E+00,1.31E+00,9.07E+01,6.95E+01,
Trim8,Trim8,2.05E-01,4.14E-01,8.67E-01,-1.15E+00,2.72E+02,3.14E+02,
Asb2,Asb2,2.06E-01,4.15E-01,5.31E-01,-1.88E+00,6.22E+03,1.17E+04,
Gpank1,Gpank1,2.06E-01,4.15E-01,8.75E-01,-1.14E+00,3.55E+02,4.06E+02,
BC067074,BC067074,2.06E-01,4.15E-01,6.76E-01,-1.48E+00,2.43E+01,3.60E+01,
1110018N20Rik,1110018N20Rik,2.06E-01,4.15E-01,8.05E-01,-1.24E+00,8.05E+01,1.00E+02,
Mospd3,Mospd3,2.06E-01,4.15E-01,1.18E+00,1.18E+00,3.46E+02,2.94E+02,
Pf4,Pf4,2.06E-01,4.15E-01,1.28E+00,1.28E+00,1.51E+03,1.18E+03,
Gata2,Gata2,2.06E-01,4.16E-01,1.16E+00,1.16E+00,3.00E+02,2.58E+02,
Spc24,Spc24,2.06E-01,4.16E-01,8.04E-01,-1.24E+00,2.01E+02,2.50E+02,
Gstm5,Gstm5,2.06E-01,4.16E-01,8.72E-01,-1.15E+00,1.77E+03,2.03E+03,
Uhrf1bp1l,Uhrf1bp1l,2.07E-01,4.16E-01,1.12E+00,1.12E+00,5.10E+02,4.54E+02,
Dohh,Dohh,2.07E-01,4.16E-01,8.38E-01,-1.19E+00,9.46E+02,1.13E+03,
Cnot6,Cnot6,2.07E-01,4.16E-01,1.22E+00,1.22E+00,2.77E+02,2.28E+02,
Stk11,Stk11,2.07E-01,4.16E-01,8.70E-01,-1.15E+00,5.98E+02,6.87E+02,
Wfdc1,Wfdc1,2.07E-01,4.16E-01,8.70E-01,-1.15E+00,6.70E+02,7.70E+02,
Lactb,Lactb,2.07E-01,4.16E-01,8.29E-01,-1.21E+00,9.63E+01,1.16E+02,
Prkar2b,Prkar2b,2.07E-01,4.16E-01,1.83E+00,1.83E+00,3.01E+01,1.64E+01,
Mob3a,Mob3a,2.07E-01,4.16E-01,1.20E+00,1.20E+00,3.70E+02,3.09E+02,
Mrgprf,Mrgprf,2.07E-01,4.16E-01,1.27E+00,1.27E+00,1.60E+02,1.26E+02,
Plagl1,Plagl1,2.07E-01,4.16E-01,1.87E+00,1.87E+00,1.20E+02,6.40E+01,
Dlst,Dlst,2.07E-01,4.17E-01,9.00E-01,-1.11E+00,1.45E+04,1.61E+04,
Ift88,Ift88,2.08E-01,4.18E-01,8.28E-01,-1.21E+00,1.36E+02,1.64E+02,
Pfkfb2,Pfkfb2,2.08E-01,4.18E-01,8.51E-01,-1.17E+00,7.45E+02,8.75E+02,
Pcm1,Pcm1,2.08E-01,4.18E-01,8.75E-01,-1.14E+00,3.31E+02,3.78E+02,
Kif1a,Kif1a,2.08E-01,4.18E-01,1.66E+00,1.66E+00,6.60E+01,3.98E+01,
Gemin6,Gemin6,2.08E-01,4.18E-01,7.98E-01,-1.25E+00,1.37E+02,1.71E+02,
Ip6k2,Ip6k2,2.08E-01,4.18E-01,1.16E+00,1.16E+00,3.08E+02,2.66E+02,
Gm16286,Gm16286,2.08E-01,4.18E-01,1.13E+00,1.13E+00,2.92E+03,2.59E+03,
Fgf11,Fgf11,2.08E-01,4.18E-01,1.44E+00,1.44E+00,3.63E+01,2.51E+01,
Fam160a2,Fam160a2,2.08E-01,4.18E-01,8.93E-01,-1.12E+00,4.64E+02,5.20E+02,
Pus7,Pus7,2.08E-01,4.18E-01,1.14E+00,1.14E+00,2.21E+02,1.95E+02,
E130309D02Rik,E130309D02Rik,2.08E-01,4.18E-01,8.02E-01,-1.25E+00,1.04E+02,1.29E+02,
Btd,Btd,2.08E-01,4.18E-01,1.15E+00,1.15E+00,4.45E+02,3.86E+02,
Ugcg,Ugcg,2.08E-01,4.18E-01,1.16E+00,1.16E+00,1.60E+02,1.38E+02,
Epc2,Epc2,2.08E-01,4.18E-01,8.35E-01,-1.20E+00,1.38E+02,1.66E+02,
Bend4,Bend4,2.08E-01,4.18E-01,7.05E-01,-1.42E+00,1.04E+02,1.48E+02,
Arid5b,Arid5b,2.09E-01,4.18E-01,8.74E-01,-1.14E+00,4.17E+02,4.77E+02,
Gm37962,Gm37962,2.09E-01,4.18E-01,7.42E-01,-1.35E+00,4.01E+01,5.40E+01,
Pus3,Pus3,2.09E-01,4.19E-01,8.41E-01,-1.19E+00,1.06E+02,1.26E+02,
Cep250,Cep250,2.09E-01,4.19E-01,1.25E+00,1.25E+00,1.72E+02,1.37E+02,
Timm9,Timm9,2.09E-01,4.19E-01,8.97E-01,-1.11E+00,5.25E+02,5.85E+02,
Nrp2,Nrp2,2.09E-01,4.19E-01,1.21E+00,1.21E+00,6.41E+02,5.28E+02,
Rps11-ps1,Rps11-ps1,2.09E-01,4.19E-01,7.90E-01,-1.27E+00,4.59E+01,5.81E+01,
Ybey,Ybey,2.09E-01,4.19E-01,8.20E-01,-1.22E+00,1.65E+02,2.01E+02,
Wdr54,Wdr54,2.09E-01,4.19E-01,1.21E+00,1.21E+00,9.73E+01,8.01E+01,
Gm47121,Gm47121,2.09E-01,4.19E-01,6.32E-01,-1.58E+00,2.02E+01,3.19E+01,
Gm50100,Gm50100,2.10E-01,4.20E-01,8.56E-01,-1.17E+00,5.53E+02,6.46E+02,
Igsf9b,Igsf9b,2.10E-01,4.20E-01,1.21E+00,1.21E+00,5.74E+02,4.73E+02,
Zfp839,Zfp839,2.10E-01,4.20E-01,8.50E-01,-1.18E+00,1.39E+02,1.64E+02,
Psmd9,Psmd9,2.10E-01,4.20E-01,1.17E+00,1.17E+00,8.28E+02,7.10E+02,
Mcm2,Mcm2,2.10E-01,4.20E-01,1.18E+00,1.18E+00,1.95E+02,1.65E+02,
Gga3,Gga3,2.10E-01,4.20E-01,8.55E-01,-1.17E+00,4.06E+02,4.75E+02,
B4galt7,B4galt7,2.10E-01,4.20E-01,1.14E+00,1.14E+00,4.70E+02,4.11E+02,
C7,C7,2.10E-01,4.20E-01,1.33E+00,1.33E+00,3.14E+02,2.36E+02,
Fto,Fto,2.10E-01,4.20E-01,9.17E-01,-1.09E+00,2.72E+03,2.97E+03,
Dhx38,Dhx38,2.10E-01,4.20E-01,1.13E+00,1.13E+00,3.65E+02,3.23E+02,
E130311K13Rik,E130311K13Rik,2.10E-01,4.20E-01,8.85E-01,-1.13E+00,2.39E+02,2.70E+02,
Prdx1,Prdx1,2.10E-01,4.21E-01,9.07E-01,-1.10E+00,1.50E+04,1.66E+04,
0610009L18Rik,0610009L18Rik,2.10E-01,4.21E-01,7.45E-01,-1.34E+00,1.31E+02,1.76E+02,
Pcf11,Pcf11,2.10E-01,4.21E-01,8.63E-01,-1.16E+00,2.52E+02,2.92E+02,
2610021A01Rik,2610021A01Rik,2.11E-01,4.21E-01,7.82E-01,-1.28E+00,6.70E+01,8.57E+01,
Ctla2b,Ctla2b,2.11E-01,4.21E-01,1.20E+00,1.20E+00,1.71E+02,1.42E+02,
Nagpa,Nagpa,2.11E-01,4.21E-01,8.71E-01,-1.15E+00,2.47E+02,2.83E+02,
Frg2f1,Frg2f1,2.11E-01,4.21E-01,7.10E-01,-1.41E+00,4.02E+01,5.66E+01,
Epc1,Epc1,2.11E-01,4.21E-01,8.72E-01,-1.15E+00,2.62E+02,3.01E+02,
Mmrn1,Mmrn1,2.11E-01,4.22E-01,1.29E+00,1.29E+00,1.73E+02,1.35E+02,
St3gal3,St3gal3,2.11E-01,4.22E-01,8.06E-01,-1.24E+00,3.61E+02,4.48E+02,
Tigar,Tigar,2.11E-01,4.22E-01,1.20E+00,1.20E+00,1.45E+03,1.21E+03,
Hif1an,Hif1an,2.11E-01,4.22E-01,9.00E-01,-1.11E+00,6.49E+02,7.21E+02,
Gm37240,Gm37240,2.11E-01,4.22E-01,1.29E+00,1.29E+00,1.22E+02,9.45E+01,
Arhgap17,Arhgap17,2.11E-01,4.22E-01,1.16E+00,1.16E+00,3.81E+02,3.28E+02,
Tle1,Tle1,2.12E-01,4.22E-01,1.33E+00,1.33E+00,1.06E+02,7.97E+01,
Tecpr1,Tecpr1,2.12E-01,4.22E-01,8.91E-01,-1.12E+00,8.39E+02,9.42E+02,
Togaram2,Togaram2,2.12E-01,4.22E-01,8.00E-01,-1.25E+00,8.92E+01,1.12E+02,
Tmem60,Tmem60,2.12E-01,4.22E-01,8.70E-01,-1.15E+00,1.01E+03,1.17E+03,
Pla2g4e,Pla2g4e,2.12E-01,4.22E-01,8.21E-01,-1.22E+00,1.37E+02,1.67E+02,
Ifit1bl2,Ifit1bl2,2.12E-01,4.22E-01,7.68E-01,-1.30E+00,9.71E+01,1.26E+02,
Ndufv2,Ndufv2,2.12E-01,4.22E-01,8.61E-01,-1.16E+00,2.22E+04,2.58E+04,
Zfp26,Zfp26,2.12E-01,4.22E-01,1.18E+00,1.18E+00,1.42E+02,1.21E+02,
Rnf113a2,Rnf113a2,2.12E-01,4.23E-01,8.83E-01,-1.13E+00,3.54E+02,4.01E+02,
5730455P16Rik,5730455P16Rik,2.12E-01,4.23E-01,8.82E-01,-1.13E+00,9.20E+02,1.04E+03,
Zfp719,Zfp719,2.13E-01,4.23E-01,1.19E+00,1.19E+00,1.65E+02,1.39E+02,
Nxpe2,Nxpe2,2.13E-01,4.23E-01,1.28E+00,1.28E+00,5.20E+01,4.06E+01,
Tbx3,Tbx3,2.13E-01,4.23E-01,1.17E+00,1.17E+00,4.69E+02,4.00E+02,
Zfand6,Zfand6,2.13E-01,4.24E-01,9.01E-01,-1.11E+00,1.49E+03,1.65E+03,
Vmp1,Vmp1,2.13E-01,4.24E-01,1.10E+00,1.10E+00,2.66E+03,2.43E+03,
Hspa4l,Hspa4l,2.13E-01,4.24E-01,8.68E-01,-1.15E+00,7.29E+02,8.40E+02,
1110002L01Rik,1110002L01Rik,2.13E-01,4.24E-01,8.09E-01,-1.24E+00,1.40E+02,1.73E+02,
Slc38a7,Slc38a7,2.13E-01,4.25E-01,8.69E-01,-1.15E+00,2.22E+02,2.55E+02,
Anxa13,Anxa13,2.14E-01,4.25E-01,7.53E-01,-1.33E+00,6.85E+01,9.09E+01,
Siglec1,Siglec1,2.14E-01,4.25E-01,1.96E+00,1.96E+00,4.01E+01,2.05E+01,
Polr3gl,Polr3gl,2.14E-01,4.26E-01,9.03E-01,-1.11E+00,6.20E+02,6.87E+02,
Ndufc2,Ndufc2,2.14E-01,4.26E-01,8.76E-01,-1.14E+00,8.33E+03,9.51E+03,
Hspa12a,Hspa12a,2.14E-01,4.26E-01,8.90E-01,-1.12E+00,4.26E+02,4.78E+02,
Sdf2l1,Sdf2l1,2.14E-01,4.26E-01,8.31E-01,-1.20E+00,1.59E+02,1.92E+02,
Pcdhb20,Pcdhb20,2.14E-01,4.26E-01,1.23E+00,1.23E+00,1.08E+02,8.74E+01,
Mrps14,Mrps14,2.14E-01,4.26E-01,8.64E-01,-1.16E+00,3.85E+03,4.45E+03,
Pdlim4,Pdlim4,2.15E-01,4.27E-01,1.16E+00,1.16E+00,8.56E+02,7.35E+02,
Lmf2,Lmf2,2.15E-01,4.27E-01,1.12E+00,1.12E+00,1.14E+03,1.02E+03,
Ntn1,Ntn1,2.15E-01,4.27E-01,8.50E-01,-1.18E+00,6.39E+02,7.52E+02,
Trim56,Trim56,2.15E-01,4.27E-01,8.43E-01,-1.19E+00,2.70E+02,3.21E+02,
Gm7808,Gm7808,2.15E-01,4.27E-01,8.20E-01,-1.22E+00,8.04E+01,9.81E+01,
Pin4,Pin4,2.15E-01,4.27E-01,8.84E-01,-1.13E+00,3.77E+02,4.26E+02,
C230031I18Rik,C230031I18Rik,2.15E-01,4.27E-01,6.55E-01,-1.53E+00,2.35E+01,3.58E+01,
Acap3,Acap3,2.15E-01,4.27E-01,7.96E-01,-1.26E+00,1.86E+02,2.33E+02,
Rcsd1,Rcsd1,2.15E-01,4.27E-01,9.17E-01,-1.09E+00,2.46E+03,2.68E+03,
Snx30,Snx30,2.15E-01,4.27E-01,7.98E-01,-1.25E+00,7.59E+01,9.52E+01,
Zfp974,Zfp974,2.15E-01,4.27E-01,7.78E-01,-1.29E+00,5.50E+01,7.08E+01,
Ccdc66,Ccdc66,2.15E-01,4.27E-01,8.33E-01,-1.20E+00,1.92E+02,2.30E+02,
Commd9,Commd9,2.15E-01,4.27E-01,9.03E-01,-1.11E+00,9.12E+02,1.01E+03,
Dcaf7,Dcaf7,2.15E-01,4.27E-01,9.02E-01,-1.11E+00,5.39E+02,5.97E+02,
Abtb1,Abtb1,2.15E-01,4.27E-01,8.91E-01,-1.12E+00,1.16E+03,1.30E+03,
Ube2g2,Ube2g2,2.15E-01,4.27E-01,1.15E+00,1.15E+00,3.51E+03,3.06E+03,
Ywhag,Ywhag,2.15E-01,4.27E-01,8.84E-01,-1.13E+00,3.10E+03,3.51E+03,
Steap3,Steap3,2.16E-01,4.27E-01,8.83E-01,-1.13E+00,1.23E+03,1.40E+03,
Gm13127,Gm13127,2.16E-01,4.28E-01,1.21E+00,1.21E+00,8.94E+01,7.39E+01,
Gps1,Gps1,2.16E-01,4.28E-01,1.09E+00,1.09E+00,2.70E+03,2.48E+03,
1700088E04Rik,1700088E04Rik,2.16E-01,4.28E-01,7.81E-01,-1.28E+00,7.65E+01,9.80E+01,
Gja5,Gja5,2.16E-01,4.29E-01,1.72E+00,1.72E+00,8.95E+02,5.20E+02,
Rpp14,Rpp14,2.16E-01,4.29E-01,8.92E-01,-1.12E+00,7.95E+02,8.91E+02,
Isy1,Isy1,2.16E-01,4.29E-01,8.92E-01,-1.12E+00,4.17E+02,4.67E+02,
Eif2ak3,Eif2ak3,2.16E-01,4.29E-01,1.34E+00,1.34E+00,7.88E+01,5.86E+01,
Cdkl5,Cdkl5,2.17E-01,4.29E-01,7.56E-01,-1.32E+00,7.28E+01,9.63E+01,
Gm5148,Gm5148,2.17E-01,4.29E-01,8.71E-01,-1.15E+00,3.84E+02,4.40E+02,
Rhno1,Rhno1,2.17E-01,4.29E-01,1.13E+00,1.13E+00,3.00E+02,2.64E+02,
Hbb-bt,Hbb-bt,2.17E-01,4.29E-01,4.26E-01,-2.35E+00,1.47E+04,3.44E+04,
Csnk2a2,Csnk2a2,2.17E-01,4.30E-01,8.07E-01,-1.24E+00,1.88E+02,2.33E+02,
Ndufb7,Ndufb7,2.17E-01,4.30E-01,8.49E-01,-1.18E+00,1.77E+04,2.08E+04,
Vrk2,Vrk2,2.17E-01,4.30E-01,8.27E-01,-1.21E+00,1.20E+02,1.46E+02,
B4galt3,B4galt3,2.17E-01,4.30E-01,1.11E+00,1.11E+00,9.23E+02,8.28E+02,
Kctd12b,Kctd12b,2.17E-01,4.30E-01,1.26E+00,1.26E+00,1.68E+02,1.33E+02,
Ogfr,Ogfr,2.17E-01,4.30E-01,8.25E-01,-1.21E+00,2.21E+02,2.68E+02,
Gga1,Gga1,2.17E-01,4.30E-01,8.18E-01,-1.22E+00,3.61E+02,4.41E+02,
Cbll1,Cbll1,2.17E-01,4.30E-01,1.16E+00,1.16E+00,2.93E+02,2.52E+02,
1810009A15Rik,1810009A15Rik,2.18E-01,4.30E-01,8.91E-01,-1.12E+00,6.54E+02,7.34E+02,
Ttc30a2,Ttc30a2,2.18E-01,4.30E-01,7.69E-01,-1.30E+00,5.27E+01,6.86E+01,
Rpl9-ps6,Rpl9-ps6,2.18E-01,4.30E-01,8.61E-01,-1.16E+00,2.19E+03,2.55E+03,
Adipor2,Adipor2,2.18E-01,4.30E-01,1.15E+00,1.15E+00,5.51E+02,4.80E+02,
Epb41l1,Epb41l1,2.18E-01,4.30E-01,1.30E+00,1.30E+00,7.78E+01,5.98E+01,
Phf11b,Phf11b,2.18E-01,4.30E-01,1.47E+00,1.47E+00,3.69E+01,2.51E+01,
Chad,Chad,2.18E-01,4.30E-01,3.71E-01,-2.70E+00,1.66E+02,4.48E+02,
Twistnb,Twistnb,2.18E-01,4.30E-01,8.53E-01,-1.17E+00,1.69E+02,1.98E+02,
A530058N18Rik,A530058N18Rik,2.18E-01,4.30E-01,7.38E-01,-1.36E+00,6.75E+01,9.14E+01,
Emc4,Emc4,2.18E-01,4.30E-01,8.81E-01,-1.14E+00,1.79E+03,2.03E+03,
Scn2b,Scn2b,2.18E-01,4.30E-01,1.43E+00,1.43E+00,4.89E+01,3.41E+01,
Zfp12,Zfp12,2.18E-01,4.31E-01,7.93E-01,-1.26E+00,8.00E+01,1.01E+02,
Hebp2,Hebp2,2.18E-01,4.31E-01,1.41E+00,1.41E+00,4.95E+01,3.51E+01,
Ppp3r1,Ppp3r1,2.18E-01,4.31E-01,8.22E-01,-1.22E+00,3.75E+02,4.56E+02,
Luc7l,Luc7l,2.18E-01,4.31E-01,8.52E-01,-1.17E+00,7.35E+02,8.63E+02,
Tmem199,Tmem199,2.18E-01,4.31E-01,8.90E-01,-1.12E+00,5.84E+02,6.57E+02,
Gm6710,Gm6710,2.18E-01,4.31E-01,1.40E+00,1.40E+00,6.32E+01,4.51E+01,
Zfp622,Zfp622,2.18E-01,4.31E-01,8.28E-01,-1.21E+00,1.14E+02,1.37E+02,
Ints6l,Ints6l,2.18E-01,4.31E-01,8.10E-01,-1.23E+00,1.55E+02,1.91E+02,
Uspl1,Uspl1,2.19E-01,4.31E-01,9.04E-01,-1.11E+00,5.31E+02,5.87E+02,
Afap1l2,Afap1l2,2.19E-01,4.31E-01,1.32E+00,1.32E+00,1.04E+02,7.85E+01,
Fhl3,Fhl3,2.19E-01,4.31E-01,8.09E-01,-1.24E+00,1.00E+02,1.24E+02,
Xpc,Xpc,2.19E-01,4.31E-01,8.93E-01,-1.12E+00,2.82E+02,3.16E+02,
Gm12097,Gm12097,2.19E-01,4.31E-01,7.83E-01,-1.28E+00,5.47E+01,6.99E+01,
Pom121,Pom121,2.19E-01,4.31E-01,1.24E+00,1.24E+00,2.89E+02,2.33E+02,
Gm7160,Gm7160,2.19E-01,4.31E-01,1.31E+00,1.31E+00,3.56E+01,2.72E+01,
Ankrd50,Ankrd50,2.19E-01,4.31E-01,8.64E-01,-1.16E+00,3.06E+02,3.54E+02,
Pde4c,Pde4c,2.19E-01,4.32E-01,1.24E+00,1.24E+00,2.15E+02,1.74E+02,
N4bp3,N4bp3,2.19E-01,4.32E-01,1.24E+00,1.24E+00,1.62E+02,1.31E+02,
Gm15856,Gm15856,2.19E-01,4.32E-01,7.34E-01,-1.36E+00,3.04E+01,4.13E+01,
Nr4a1,Nr4a1,2.19E-01,4.32E-01,6.14E-01,-1.63E+00,1.69E+03,2.74E+03,
Tecr,Tecr,2.19E-01,4.32E-01,8.86E-01,-1.13E+00,1.70E+04,1.91E+04,
Ptov1,Ptov1,2.20E-01,4.32E-01,8.47E-01,-1.18E+00,4.25E+02,5.02E+02,
BC034090,BC034090,2.20E-01,4.32E-01,8.35E-01,-1.20E+00,2.47E+02,2.95E+02,
Cbx8,Cbx8,2.20E-01,4.32E-01,8.07E-01,-1.24E+00,5.92E+01,7.33E+01,
Fibin,Fibin,2.20E-01,4.33E-01,1.30E+00,1.30E+00,5.74E+02,4.43E+02,
Shroom3,Shroom3,2.20E-01,4.33E-01,9.01E-01,-1.11E+00,7.34E+02,8.15E+02,
Gm6341,Gm6341,2.20E-01,4.33E-01,1.23E+00,1.23E+00,8.92E+01,7.23E+01,
Fopnl,Fopnl,2.20E-01,4.33E-01,8.87E-01,-1.13E+00,2.64E+03,2.98E+03,
Vps4a,Vps4a,2.20E-01,4.33E-01,8.97E-01,-1.11E+00,1.30E+03,1.45E+03,
Hip1r,Hip1r,2.20E-01,4.33E-01,1.24E+00,1.24E+00,2.26E+02,1.83E+02,
Nudt12,Nudt12,2.20E-01,4.33E-01,8.38E-01,-1.19E+00,2.56E+02,3.05E+02,
Psmb10,Psmb10,2.20E-01,4.33E-01,1.15E+00,1.15E+00,2.27E+03,1.98E+03,
Cdca7,Cdca7,2.20E-01,4.33E-01,1.33E+00,1.33E+00,7.39E+01,5.54E+01,
Tulp4,Tulp4,2.20E-01,4.33E-01,1.13E+00,1.13E+00,9.40E+02,8.34E+02,
Mfsd2b,Mfsd2b,2.20E-01,4.33E-01,6.60E-01,-1.51E+00,2.85E+01,4.32E+01,
Zbtb40,Zbtb40,2.20E-01,4.33E-01,7.76E-01,-1.29E+00,1.05E+02,1.35E+02,
Ahnak,Ahnak,2.20E-01,4.33E-01,1.14E+00,1.14E+00,5.32E+03,4.65E+03,
D16Ertd472e,D16Ertd472e,2.21E-01,4.33E-01,1.24E+00,1.24E+00,6.93E+01,5.61E+01,
Pramef8,Pramef8,2.21E-01,4.34E-01,1.12E+00,1.12E+00,3.91E+02,3.51E+02,
Fem1b,Fem1b,2.21E-01,4.34E-01,1.19E+00,1.19E+00,2.21E+02,1.85E+02,
Frat1,Frat1,2.21E-01,4.34E-01,8.13E-01,-1.23E+00,1.99E+02,2.44E+02,
Uba3,Uba3,2.21E-01,4.34E-01,1.12E+00,1.12E+00,1.01E+03,9.08E+02,
Ctbp2,Ctbp2,2.21E-01,4.34E-01,1.16E+00,1.16E+00,3.90E+02,3.35E+02,
Fam13b,Fam13b,2.21E-01,4.34E-01,7.89E-01,-1.27E+00,5.21E+01,6.60E+01,
4632404M16Rik,4632404M16Rik,2.21E-01,4.34E-01,1.23E+00,1.23E+00,2.79E+02,2.28E+02,
Wdr37,Wdr37,2.21E-01,4.34E-01,1.10E+00,1.10E+00,6.14E+02,5.59E+02,
Rps27,Rps27,2.21E-01,4.34E-01,8.50E-01,-1.18E+00,6.55E+03,7.70E+03,
Gm42940,Gm42940,2.22E-01,4.34E-01,7.88E-01,-1.27E+00,6.09E+01,7.73E+01,
Klhl9,Klhl9,2.22E-01,4.35E-01,9.08E-01,-1.10E+00,1.64E+03,1.80E+03,
Slc7a6,Slc7a6,2.22E-01,4.35E-01,1.16E+00,1.16E+00,2.29E+02,1.97E+02,
Atp11b,Atp11b,2.22E-01,4.35E-01,1.15E+00,1.15E+00,2.26E+02,1.97E+02,
Tnfsf12,Tnfsf12,2.22E-01,4.35E-01,8.15E-01,-1.23E+00,1.82E+02,2.24E+02,
Ripor1,Ripor1,2.22E-01,4.35E-01,1.08E+00,1.08E+00,1.46E+03,1.35E+03,
Tcp1,Tcp1,2.22E-01,4.35E-01,9.05E-01,-1.10E+00,5.24E+03,5.79E+03,
Gm19605,Gm19605,2.22E-01,4.35E-01,8.02E-01,-1.25E+00,5.02E+01,6.26E+01,
Acta1,Acta1,2.22E-01,4.35E-01,6.30E-01,-1.59E+00,1.92E+04,3.04E+04,
Psen2,Psen2,2.22E-01,4.35E-01,8.74E-01,-1.14E+00,4.01E+02,4.59E+02,
Fut8,Fut8,2.22E-01,4.35E-01,1.15E+00,1.15E+00,2.23E+02,1.94E+02,
Phlpp1,Phlpp1,2.23E-01,4.36E-01,8.76E-01,-1.14E+00,2.53E+02,2.89E+02,
Mrpl52,Mrpl52,2.23E-01,4.36E-01,8.69E-01,-1.15E+00,1.22E+03,1.41E+03,
Cryzl2,Cryzl2,2.23E-01,4.36E-01,1.17E+00,1.17E+00,5.81E+02,4.96E+02,
Ube2d-ps,Ube2d-ps,2.23E-01,4.36E-01,8.95E-01,-1.12E+00,1.06E+03,1.19E+03,
Setd5,Setd5,2.23E-01,4.37E-01,1.17E+00,1.17E+00,3.18E+02,2.72E+02,
Tceanc,Tceanc,2.23E-01,4.37E-01,7.93E-01,-1.26E+00,6.06E+01,7.64E+01,
Tdg,Tdg,2.23E-01,4.37E-01,1.18E+00,1.18E+00,3.35E+02,2.85E+02,
Gm13305,Gm13305,2.24E-01,4.37E-01,6.87E-01,-1.45E+00,3.49E+01,5.07E+01,
Vps13d,Vps13d,2.24E-01,4.37E-01,8.69E-01,-1.15E+00,7.24E+02,8.33E+02,
Rn7sk,Rn7sk,2.24E-01,4.37E-01,8.19E-01,-1.22E+00,6.94E+01,8.47E+01,
Cluap1,Cluap1,2.24E-01,4.37E-01,8.78E-01,-1.14E+00,3.36E+02,3.83E+02,
Mbd5,Mbd5,2.24E-01,4.38E-01,8.48E-01,-1.18E+00,1.47E+02,1.74E+02,
Aspa,Aspa,2.24E-01,4.38E-01,1.32E+00,1.32E+00,8.06E+01,6.08E+01,
Frrs1,Frrs1,2.24E-01,4.38E-01,1.25E+00,1.25E+00,1.94E+02,1.55E+02,
Gm50388,Gm50388,2.24E-01,4.38E-01,7.80E-01,-1.28E+00,1.59E+02,2.04E+02,
C3ar1,C3ar1,2.24E-01,4.38E-01,1.28E+00,1.28E+00,2.55E+02,1.99E+02,
Mrpl30,Mrpl30,2.24E-01,4.38E-01,8.80E-01,-1.14E+00,7.37E+03,8.38E+03,
Lancl2,Lancl2,2.24E-01,4.38E-01,1.15E+00,1.15E+00,1.43E+02,1.24E+02,
Hectd3,Hectd3,2.25E-01,4.39E-01,8.32E-01,-1.20E+00,1.70E+02,2.05E+02,
Rgs6,Rgs6,2.25E-01,4.39E-01,7.62E-01,-1.31E+00,1.87E+02,2.46E+02,
Hmgcl,Hmgcl,2.25E-01,4.39E-01,8.92E-01,-1.12E+00,3.66E+03,4.11E+03,
Dipk2a,Dipk2a,2.25E-01,4.39E-01,8.10E-01,-1.23E+00,2.00E+02,2.47E+02,
Urod,Urod,2.25E-01,4.39E-01,9.09E-01,-1.10E+00,2.63E+03,2.90E+03,
Zfp219,Zfp219,2.25E-01,4.39E-01,7.89E-01,-1.27E+00,9.01E+01,1.14E+02,
Gm5802,Gm5802,2.25E-01,4.40E-01,1.37E+00,1.37E+00,4.66E+01,3.40E+01,
