Ank1,Ank1,7.12E-03,1.64E-01,1.23E+00,1.23E+00,3.94E+03,3.21E+03
Zfp846,Zfp846,7.13E-03,1.64E-01,6.83E-01,-1.46E+00,7.11E+01,1.04E+02
Itgb6,Itgb6,7.15E-03,1.64E-01,5.79E-01,-1.73E+00,6.15E+02,1.06E+03
Ctnnbip1,Ctnnbip1,7.16E-03,1.64E-01,1.40E+00,1.40E+00,1.62E+02,1.16E+02
Smcr8,Smcr8,7.19E-03,1.64E-01,1.70E+00,1.70E+00,4.92E+02,2.89E+02
Timp2,Timp2,7.19E-03,1.64E-01,5.61E-01,-1.78E+00,4.77E+02,8.51E+02
Robo4,Robo4,7.20E-03,1.64E-01,1.31E+00,1.31E+00,4.06E+02,3.10E+02
Wfikkn2,Wfikkn2,7.25E-03,1.65E-01,1.28E+00,1.28E+00,3.41E+02,2.67E+02
C1qtnf6,C1qtnf6,7.26E-03,1.65E-01,5.77E-01,-1.73E+00,5.42E+01,9.40E+01
Kctd5,Kctd5,7.27E-03,1.65E-01,6.11E-01,-1.64E+00,4.04E+01,6.60E+01
Cdhr3,Cdhr3,7.39E-03,1.67E-01,2.23E+00,2.23E+00,3.21E+01,1.44E+01
Nnt,Nnt,7.40E-03,1.67E-01,1.46E+00,1.46E+00,4.56E+03,3.12E+03
Septin10,Septin10,7.41E-03,1.67E-01,1.36E+00,1.36E+00,1.73E+02,1.27E+02
Crispld2,Crispld2,7.43E-03,1.67E-01,6.40E-01,-1.56E+00,8.12E+02,1.27E+03
Foxo3,Foxo3,7.47E-03,1.68E-01,1.55E+00,1.55E+00,6.77E+02,4.37E+02
Gabrr2,Gabrr2,7.49E-03,1.68E-01,1.97E+00,1.97E+00,7.97E+01,4.05E+01
Zfp612,Zfp612,7.50E-03,1.68E-01,6.88E-01,-1.45E+00,2.79E+02,4.05E+02
Acad12,Acad12,7.50E-03,1.68E-01,1.28E+00,1.28E+00,9.17E+02,7.18E+02
Fblim1,Fblim1,7.53E-03,1.68E-01,1.59E+00,1.59E+00,7.30E+01,4.59E+01
Apod,Apod,7.53E-03,1.68E-01,1.90E+00,1.90E+00,3.68E+03,1.94E+03
Spsb3,Spsb3,7.56E-03,1.68E-01,1.32E+00,1.32E+00,1.51E+03,1.14E+03
Bdkrb2,Bdkrb2,7.58E-03,1.68E-01,3.18E+00,3.18E+00,2.94E+01,9.25E+00
D430041D05Rik,D430041D05Rik,7.68E-03,1.70E-01,5.26E-01,-1.90E+00,4.82E+01,9.16E+01
Plekhh3,Plekhh3,7.69E-03,1.70E-01,5.67E-01,-1.76E+00,2.32E+01,4.08E+01
Dglucy,Dglucy,7.74E-03,1.71E-01,1.38E+00,1.38E+00,1.46E+03,1.06E+03
Gm14236,Gm14236,7.80E-03,1.72E-01,5.98E-01,-1.67E+00,1.38E+02,2.30E+02
Duoxa1,Duoxa1,7.83E-03,1.72E-01,2.01E-01,-4.99E+00,4.15E+00,2.07E+01
Klhl41,Klhl41,7.84E-03,1.72E-01,8.80E-01,-1.14E+00,1.14E+04,1.29E+04
Kcnj8,Kcnj8,7.85E-03,1.72E-01,1.44E+00,1.44E+00,1.04E+03,7.23E+02
Kmt2e,Kmt2e,7.86E-03,1.72E-01,7.91E-01,-1.26E+00,1.24E+03,1.57E+03
Gtse1,Gtse1,7.93E-03,1.73E-01,3.11E+00,3.11E+00,2.50E+01,8.05E+00
Prss34,Prss34,7.98E-03,1.74E-01,2.14E-01,-4.67E+00,8.67E+00,4.05E+01
Gjc1,Gjc1,7.98E-03,1.74E-01,1.47E+00,1.47E+00,8.67E+01,5.90E+01
Eef2kmt,Eef2kmt,8.00E-03,1.74E-01,7.52E-01,-1.33E+00,2.52E+02,3.35E+02
Crim1,Crim1,8.01E-03,1.74E-01,8.06E-01,-1.24E+00,5.10E+02,6.33E+02
Cand2,Cand2,8.02E-03,1.74E-01,8.04E-01,-1.24E+00,1.45E+03,1.80E+03
Cys1,Cys1,8.04E-03,1.74E-01,4.57E-01,-2.19E+00,1.89E+01,4.15E+01
Tagln2,Tagln2,8.06E-03,1.74E-01,1.30E+00,1.30E+00,8.50E+02,6.53E+02
Col8a1,Col8a1,8.09E-03,1.74E-01,6.24E-01,-1.60E+00,1.01E+02,1.62E+02
Kdm1b,Kdm1b,8.11E-03,1.74E-01,7.74E-01,-1.29E+00,2.34E+02,3.02E+02
